SystemName	DisplayName	State	StartMode
HGCONAPPPRDN02	Application Layer Gateway Service	Stopped	Manual
HGCONAPPPRDN02	Application Identity	Stopped	Manual
HGCONAPPPRDN02	Application Information	Running	Manual
HGCONAPPPRDN02	Application Management	Stopped	Manual
HGCONAPPPRDN02	App Readiness	Stopped	Manual
HGCONAPPPRDN02	AppX Deployment Service (AppXSVC)	Stopped	Manual
HGCONAPPPRDN02	ArcSight Blue Coat Proxy SG Multiple Server File	Running	Auto
HGCONAPPPRDN02	ArcSight Blue Coat Proxy SG Multiple Server File to Netskope	Running	Auto
HGCONAPPPRDN02	Windows Audio Endpoint Builder	Stopped	Manual
HGCONAPPPRDN02	Windows Audio	Stopped	Manual
HGCONAPPPRDN02	Base Filtering Engine	Running	Auto
HGCONAPPPRDN02	Background Intelligent Transfer Service	Stopped	Manual
HGCONAPPPRDN02	Background Tasks Infrastructure Service	Running	Auto
HGCONAPPPRDN02	Computer Browser	Stopped	Disabled
HGCONAPPPRDN02	Carbon Black Sensor	Running	Auto
HGCONAPPPRDN02	Certificate Propagation	Running	Manual
HGCONAPPPRDN02	COM+ System Application	Running	Manual
HGCONAPPPRDN02	Cryptographic Services	Running	Auto
HGCONAPPPRDN02	DCOM Server Process Launcher	Running	Auto
HGCONAPPPRDN02	Optimize drives	Stopped	Manual
HGCONAPPPRDN02	Device Association Service	Stopped	Manual
HGCONAPPPRDN02	Device Install Service	Stopped	Manual
HGCONAPPPRDN02	DHCP Client	Running	Auto
HGCONAPPPRDN02	Diagnostics Tracking Service	Running	Auto
HGCONAPPPRDN02	DNS Client	Running	Auto
HGCONAPPPRDN02	Wired AutoConfig	Stopped	Manual
HGCONAPPPRDN02	Diagnostic Policy Service	Running	Auto
HGCONAPPPRDN02	Device Setup Manager	Stopped	Manual
HGCONAPPPRDN02	Extensible Authentication Protocol	Stopped	Manual
HGCONAPPPRDN02	Encrypting File System (EFS)	Stopped	Manual
HGCONAPPPRDN02	Windows Event Log	Running	Auto
HGCONAPPPRDN02	COM+ Event System	Running	Auto
HGCONAPPPRDN02	Function Discovery Provider Host	Stopped	Manual
HGCONAPPPRDN02	Function Discovery Resource Publication	Stopped	Manual
HGCONAPPPRDN02	Windows Font Cache Service	Running	Auto
HGCONAPPPRDN02	Microsoft FTP Service	Running	Auto
HGCONAPPPRDN02	Group Policy Client	Running	Auto
HGCONAPPPRDN02	Human Interface Device Service	Stopped	Manual
HGCONAPPPRDN02	Health Key and Certificate Management	Stopped	Manual
HGCONAPPPRDN02	Internet Explorer ETW Collector Service	Stopped	Manual
HGCONAPPPRDN02	IKE and AuthIP IPsec Keying Modules	Running	Auto
HGCONAPPPRDN02	IP Helper	Running	Auto
HGCONAPPPRDN02	CNG Key Isolation	Running	Manual
HGCONAPPPRDN02	KDC Proxy Server service (KPS)	Stopped	Manual
HGCONAPPPRDN02	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
HGCONAPPPRDN02	Server	Running	Auto
HGCONAPPPRDN02	Workstation	Running	Auto
HGCONAPPPRDN02	Link-Layer Topology Discovery Mapper	Stopped	Manual
HGCONAPPPRDN02	TCP/IP NetBIOS Helper	Running	Auto
HGCONAPPPRDN02	Local Session Manager	Running	Auto
HGCONAPPPRDN02	Multimedia Class Scheduler	Stopped	Manual
HGCONAPPPRDN02	Windows Firewall	Running	Auto
HGCONAPPPRDN02	Distributed Transaction Coordinator	Running	Auto
HGCONAPPPRDN02	Microsoft iSCSI Initiator Service	Stopped	Manual
HGCONAPPPRDN02	Windows Installer	Stopped	Manual
HGCONAPPPRDN02	NetBackup Deduplication Multi-Threaded Agent	Running	Auto
HGCONAPPPRDN02	Network Access Protection Agent	Stopped	Manual
HGCONAPPPRDN02	Network Connectivity Assistant	Stopped	Manual
HGCONAPPPRDN02	NetBackup Client Service	Running	Auto
HGCONAPPPRDN02	NetBackup Discovery Framework	Running	Auto
HGCONAPPPRDN02	NetBackup Legacy Client Service	Running	Auto
HGCONAPPPRDN02	NetBackup Legacy Network Service	Running	Auto
HGCONAPPPRDN02	NetBackup Proxy Service	Stopped	Manual
HGCONAPPPRDN02	NetBackup SAN Client Fibre Transport Service	Stopped	Disabled
HGCONAPPPRDN02	Netlogon	Running	Auto
HGCONAPPPRDN02	Network Connections	Stopped	Manual
HGCONAPPPRDN02	Network List Service	Running	Manual
HGCONAPPPRDN02	Net.Tcp Port Sharing Service	Stopped	Disabled
HGCONAPPPRDN02	Network Location Awareness	Running	Auto
HGCONAPPPRDN02	Network Store Interface Service	Running	Auto
HGCONAPPPRDN02	Performance Counter DLL Host	Stopped	Manual
HGCONAPPPRDN02	Performance Logs & Alerts	Stopped	Manual
HGCONAPPPRDN02	Plug and Play	Running	Manual
HGCONAPPPRDN02	IPsec Policy Agent	Running	Manual
HGCONAPPPRDN02	Power	Running	Auto
HGCONAPPPRDN02	Printer Extensions and Notifications	Stopped	Manual
HGCONAPPPRDN02	User Profile Service	Running	Auto
HGCONAPPPRDN02	Remote Access Auto Connection Manager	Stopped	Manual
HGCONAPPPRDN02	Remote Access Connection Manager	Stopped	Manual
HGCONAPPPRDN02	Routing and Remote Access	Stopped	Disabled
HGCONAPPPRDN02	Remote Registry	Stopped	Auto
HGCONAPPPRDN02	RPC Endpoint Mapper	Running	Auto
HGCONAPPPRDN02	Remote Procedure Call (RPC) Locator	Stopped	Manual
HGCONAPPPRDN02	Remote Procedure Call (RPC)	Running	Auto
HGCONAPPPRDN02	Resultant Set of Policy Provider	Stopped	Manual
HGCONAPPPRDN02	Special Administration Console Helper	Stopped	Manual
HGCONAPPPRDN02	Security Accounts Manager	Running	Auto
HGCONAPPPRDN02	Smart Card	Stopped	Disabled
HGCONAPPPRDN02	Smart Card Device Enumeration Service	Stopped	Manual
HGCONAPPPRDN02	Task Scheduler	Running	Auto
HGCONAPPPRDN02	Smart Card Removal Policy	Stopped	Manual
HGCONAPPPRDN02	Secondary Logon	Stopped	Manual
HGCONAPPPRDN02	System Event Notification Service	Running	Auto
HGCONAPPPRDN02	Symantec Endpoint Protection Local Proxy Service	Stopped	Disabled
HGCONAPPPRDN02	Symantec Endpoint Protection	Running	Auto
HGCONAPPPRDN02	Symantec Endpoint Protection WSC Service	Running	Auto
HGCONAPPPRDN02	Remote Desktop Configuration	Running	Manual
HGCONAPPPRDN02	Internet Connection Sharing (ICS)	Stopped	Disabled
HGCONAPPPRDN02	Shell Hardware Detection	Running	Auto
HGCONAPPPRDN02	Microsoft Storage Spaces SMP	Stopped	Manual
HGCONAPPPRDN02	Symantec Network Access Control	Stopped	Manual
HGCONAPPPRDN02	SNMP Service	Running	Auto
HGCONAPPPRDN02	SNMP Trap	Stopped	Manual
HGCONAPPPRDN02	Print Spooler	Running	Auto
HGCONAPPPRDN02	Software Protection	Stopped	Auto
HGCONAPPPRDN02	SSDP Discovery	Stopped	Disabled
HGCONAPPPRDN02	Secure Socket Tunneling Protocol Service	Stopped	Manual
HGCONAPPPRDN02	Spot Verifier	Stopped	Manual
HGCONAPPPRDN02	Microsoft Software Shadow Copy Provider	Stopped	Manual
HGCONAPPPRDN02	Superfetch	Stopped	Manual
HGCONAPPPRDN02	System Events Broker	Running	Auto
HGCONAPPPRDN02	Telephony	Stopped	Manual
HGCONAPPPRDN02	Remote Desktop Services	Running	Manual
HGCONAPPPRDN02	Themes	Running	Auto
HGCONAPPPRDN02	Thread Ordering Server	Stopped	Manual
HGCONAPPPRDN02	Storage Tiers Management	Stopped	Manual
HGCONAPPPRDN02	Distributed Link Tracking Client	Running	Auto
HGCONAPPPRDN02	Windows Modules Installer	Stopped	Manual
HGCONAPPPRDN02	User Access Logging Service	Running	Auto
HGCONAPPPRDN02	Interactive Services Detection	Stopped	Manual
HGCONAPPPRDN02	Remote Desktop Services UserMode Port Redirector	Running	Manual
HGCONAPPPRDN02	UPnP Device Host	Stopped	Disabled
HGCONAPPPRDN02	Credential Manager	Stopped	Manual
HGCONAPPPRDN02	Virtual Disk	Stopped	Manual
HGCONAPPPRDN02	VMware Alias Manager and Ticket Service	Running	Auto
HGCONAPPPRDN02	Hyper-V Guest Service Interface	Stopped	Manual
HGCONAPPPRDN02	Hyper-V Heartbeat Service	Stopped	Manual
HGCONAPPPRDN02	Hyper-V Data Exchange Service	Stopped	Manual
HGCONAPPPRDN02	Hyper-V Remote Desktop Virtualization Service	Stopped	Manual
HGCONAPPPRDN02	Hyper-V Guest Shutdown Service	Stopped	Manual
HGCONAPPPRDN02	Hyper-V Time Synchronization Service	Stopped	Manual
HGCONAPPPRDN02	Hyper-V Volume Shadow Copy Requestor	Stopped	Manual
HGCONAPPPRDN02	VMware Tools	Running	Auto
HGCONAPPPRDN02	VMware Snapshot Provider	Stopped	Manual
HGCONAPPPRDN02	VMware Physical Disk Helper Service	Running	Auto
HGCONAPPPRDN02	VMware CAF AMQP Communication Service	Stopped	Manual
HGCONAPPPRDN02	VMware CAF Management Agent Service	Running	Auto
HGCONAPPPRDN02	Symantec Private Branch Exchange	Running	Auto
HGCONAPPPRDN02	Volume Shadow Copy	Stopped	Manual
HGCONAPPPRDN02	Windows Time	Running	Manual
HGCONAPPPRDN02	Windows Connection Manager	Running	Auto
HGCONAPPPRDN02	Windows Color System	Stopped	Manual
HGCONAPPPRDN02	Diagnostic Service Host	Stopped	Manual
HGCONAPPPRDN02	Diagnostic System Host	Stopped	Manual
HGCONAPPPRDN02	Windows Event Collector	Stopped	Manual
HGCONAPPPRDN02	Windows Encryption Provider Host Service	Stopped	Manual
HGCONAPPPRDN02	Problem Reports and Solutions Control Panel Support	Stopped	Manual
HGCONAPPPRDN02	Windows Error Reporting Service	Stopped	Manual
HGCONAPPPRDN02	WinHTTP Web Proxy Auto-Discovery Service	Running	Manual
HGCONAPPPRDN02	Windows Management Instrumentation	Running	Auto
HGCONAPPPRDN02	Windows Remote Management (WS-Management)	Running	Auto
HGCONAPPPRDN02	WMI Performance Adapter	Stopped	Manual
HGCONAPPPRDN02	Portable Device Enumerator Service	Stopped	Manual
HGCONAPPPRDN02	Windows Store Service (WSService)	Stopped	Manual
HGCONAPPPRDN02	Windows Update	Stopped	Manual
HGCONAPPPRDN02	Windows Driver Foundation - User-mode Driver Framework	Stopped	Manual
HGCONAPPPRDN02	FireEye Endpoint Agent	Running	Auto
HKCLMAPPPRDN01	Application Experience	Stopped	Manual
HKCLMAPPPRDN01	Application Layer Gateway Service	Stopped	Manual
HKCLMAPPPRDN01	Application Identity	Stopped	Manual
HKCLMAPPPRDN01	Application Information	Stopped	Manual
HKCLMAPPPRDN01	Application Management	Stopped	Manual
HKCLMAPPPRDN01	App Readiness	Stopped	Manual
HKCLMAPPPRDN01	AppX Deployment Service (AppXSVC)	Stopped	Manual
HKCLMAPPPRDN01	Windows Audio Endpoint Builder	Stopped	Manual
HKCLMAPPPRDN01	Windows Audio	Stopped	Manual
HKCLMAPPPRDN01	Base Filtering Engine	Running	Auto
HKCLMAPPPRDN01	Background Intelligent Transfer Service	Stopped	Manual
HKCLMAPPPRDN01	Background Tasks Infrastructure Service	Running	Auto
HKCLMAPPPRDN01	Computer Browser	Stopped	Disabled
HKCLMAPPPRDN01	Carbon Black Sensor	Running	Auto
HKCLMAPPPRDN01	Certificate Propagation	Running	Manual
HKCLMAPPPRDN01	COM+ System Application	Running	Manual
HKCLMAPPPRDN01	Cryptographic Services	Running	Auto
HKCLMAPPPRDN01	DCOM Server Process Launcher	Running	Auto
HKCLMAPPPRDN01	Optimize drives	Stopped	Manual
HKCLMAPPPRDN01	Device Association Service	Stopped	Manual
HKCLMAPPPRDN01	Device Install Service	Stopped	Manual
HKCLMAPPPRDN01	DHCP Client	Running	Auto
HKCLMAPPPRDN01	Diagnostics Tracking Service	Running	Auto
HKCLMAPPPRDN01	DNS Client	Running	Auto
HKCLMAPPPRDN01	Wired AutoConfig	Stopped	Manual
HKCLMAPPPRDN01	Diagnostic Policy Service	Running	Auto
HKCLMAPPPRDN01	Device Setup Manager	Stopped	Manual
HKCLMAPPPRDN01	Extensible Authentication Protocol	Stopped	Manual
HKCLMAPPPRDN01	Encrypting File System (EFS)	Stopped	Manual
HKCLMAPPPRDN01	Windows Event Log	Running	Auto
HKCLMAPPPRDN01	COM+ Event System	Running	Auto
HKCLMAPPPRDN01	Function Discovery Provider Host	Stopped	Manual
HKCLMAPPPRDN01	Function Discovery Resource Publication	Stopped	Manual
HKCLMAPPPRDN01	Windows Font Cache Service	Running	Auto
HKCLMAPPPRDN01	Group Policy Client	Running	Auto
HKCLMAPPPRDN01	Human Interface Device Service	Stopped	Manual
HKCLMAPPPRDN01	Health Key and Certificate Management	Stopped	Manual
HKCLMAPPPRDN01	Internet Explorer ETW Collector Service	Stopped	Manual
HKCLMAPPPRDN01	IKE and AuthIP IPsec Keying Modules	Running	Auto
HKCLMAPPPRDN01	IP Helper	Running	Auto
HKCLMAPPPRDN01	CNG Key Isolation	Running	Manual
HKCLMAPPPRDN01	KDC Proxy Server service (KPS)	Stopped	Manual
HKCLMAPPPRDN01	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
HKCLMAPPPRDN01	Server	Running	Auto
HKCLMAPPPRDN01	Workstation	Running	Auto
HKCLMAPPPRDN01	LiveUpdate	Stopped	Manual
HKCLMAPPPRDN01	Link-Layer Topology Discovery Mapper	Stopped	Manual
HKCLMAPPPRDN01	TCP/IP NetBIOS Helper	Running	Auto
HKCLMAPPPRDN01	Local Session Manager	Running	Auto
HKCLMAPPPRDN01	Multimedia Class Scheduler	Stopped	Manual
HKCLMAPPPRDN01	Windows Firewall	Running	Auto
HKCLMAPPPRDN01	Distributed Transaction Coordinator	Running	Auto
HKCLMAPPPRDN01	Microsoft iSCSI Initiator Service	Stopped	Manual
HKCLMAPPPRDN01	Windows Installer	Stopped	Manual
HKCLMAPPPRDN01	NetBackup Deduplication Multi-Threaded Agent	Running	Auto
HKCLMAPPPRDN01	Network Access Protection Agent	Stopped	Manual
HKCLMAPPPRDN01	Network Connectivity Assistant	Stopped	Manual
HKCLMAPPPRDN01	NetBackup Client Service	Running	Auto
HKCLMAPPPRDN01	NetBackup Discovery Framework	Running	Auto
HKCLMAPPPRDN01	NetBackup Legacy Client Service	Running	Auto
HKCLMAPPPRDN01	NetBackup Legacy Network Service	Running	Auto
HKCLMAPPPRDN01	NetBackup Proxy Service	Stopped	Manual
HKCLMAPPPRDN01	NetBackup SAN Client Fibre Transport Service	Stopped	Disabled
HKCLMAPPPRDN01	Netlogon	Running	Auto
HKCLMAPPPRDN01	Network Connections	Stopped	Manual
HKCLMAPPPRDN01	Network List Service	Running	Manual
HKCLMAPPPRDN01	Net.Tcp Port Sharing Service	Stopped	Disabled
HKCLMAPPPRDN01	Network Location Awareness	Running	Auto
HKCLMAPPPRDN01	Network Store Interface Service	Running	Auto
HKCLMAPPPRDN01	Cb Protection Agent	Running	Auto
HKCLMAPPPRDN01	Performance Counter DLL Host	Stopped	Manual
HKCLMAPPPRDN01	Performance Logs & Alerts	Stopped	Manual
HKCLMAPPPRDN01	Plug and Play	Running	Manual
HKCLMAPPPRDN01	IPsec Policy Agent	Running	Manual
HKCLMAPPPRDN01	Power	Running	Auto
HKCLMAPPPRDN01	Printer Extensions and Notifications	Stopped	Manual
HKCLMAPPPRDN01	User Profile Service	Running	Auto
HKCLMAPPPRDN01	Remote Access Auto Connection Manager	Stopped	Manual
HKCLMAPPPRDN01	Remote Access Connection Manager	Stopped	Manual
HKCLMAPPPRDN01	Routing and Remote Access	Stopped	Disabled
HKCLMAPPPRDN01	Remote Registry	Stopped	Auto
HKCLMAPPPRDN01	RPC Endpoint Mapper	Running	Auto
HKCLMAPPPRDN01	Remote Procedure Call (RPC) Locator	Stopped	Manual
HKCLMAPPPRDN01	Remote Procedure Call (RPC)	Running	Auto
HKCLMAPPPRDN01	Resultant Set of Policy Provider	Stopped	Manual
HKCLMAPPPRDN01	Special Administration Console Helper	Stopped	Manual
HKCLMAPPPRDN01	Security Accounts Manager	Running	Auto
HKCLMAPPPRDN01	Smart Card	Stopped	Disabled
HKCLMAPPPRDN01	Smart Card Device Enumeration Service	Stopped	Manual
HKCLMAPPPRDN01	Task Scheduler	Running	Auto
HKCLMAPPPRDN01	Smart Card Removal Policy	Stopped	Manual
HKCLMAPPPRDN01	Secondary Logon	Stopped	Manual
HKCLMAPPPRDN01	System Event Notification Service	Running	Auto
HKCLMAPPPRDN01	Symantec Endpoint Protection Local Proxy Service	Stopped	Disabled
HKCLMAPPPRDN01	Symantec Endpoint Protection	Running	Auto
HKCLMAPPPRDN01	Symantec Endpoint Protection WSC Service	Running	Auto
HKCLMAPPPRDN01	Remote Desktop Configuration	Running	Manual
HKCLMAPPPRDN01	Internet Connection Sharing (ICS)	Stopped	Disabled
HKCLMAPPPRDN01	Shell Hardware Detection	Stopped	Auto
HKCLMAPPPRDN01	Microsoft Storage Spaces SMP	Stopped	Manual
HKCLMAPPPRDN01	Symantec Network Access Control	Stopped	Manual
HKCLMAPPPRDN01	SNMP Service	Running	Auto
HKCLMAPPPRDN01	SNMP Trap	Stopped	Manual
HKCLMAPPPRDN01	Print Spooler	Running	Auto
HKCLMAPPPRDN01	Software Protection	Stopped	Auto
HKCLMAPPPRDN01	SSDP Discovery	Stopped	Disabled
HKCLMAPPPRDN01	Secure Socket Tunneling Protocol Service	Stopped	Manual
HKCLMAPPPRDN01	Spot Verifier	Stopped	Manual
HKCLMAPPPRDN01	Microsoft Software Shadow Copy Provider	Stopped	Manual
HKCLMAPPPRDN01	Superfetch	Stopped	Manual
HKCLMAPPPRDN01	System Events Broker	Running	Auto
HKCLMAPPPRDN01	Telephony	Stopped	Manual
HKCLMAPPPRDN01	Remote Desktop Services	Running	Manual
HKCLMAPPPRDN01	Themes	Running	Auto
HKCLMAPPPRDN01	Thread Ordering Server	Stopped	Manual
HKCLMAPPPRDN01	Storage Tiers Management	Stopped	Manual
HKCLMAPPPRDN01	Distributed Link Tracking Client	Running	Auto
HKCLMAPPPRDN01	Windows Modules Installer	Stopped	Manual
HKCLMAPPPRDN01	User Access Logging Service	Running	Auto
HKCLMAPPPRDN01	Interactive Services Detection	Stopped	Manual
HKCLMAPPPRDN01	Remote Desktop Services UserMode Port Redirector	Running	Manual
HKCLMAPPPRDN01	UPnP Device Host	Stopped	Disabled
HKCLMAPPPRDN01	Credential Manager	Stopped	Manual
HKCLMAPPPRDN01	Virtual Disk	Stopped	Manual
HKCLMAPPPRDN01	VMware Alias Manager and Ticket Service	Running	Auto
HKCLMAPPPRDN01	Hyper-V Guest Service Interface	Stopped	Manual
HKCLMAPPPRDN01	Hyper-V Heartbeat Service	Stopped	Manual
HKCLMAPPPRDN01	Hyper-V Data Exchange Service	Stopped	Manual
HKCLMAPPPRDN01	Hyper-V Remote Desktop Virtualization Service	Stopped	Manual
HKCLMAPPPRDN01	Hyper-V Guest Shutdown Service	Stopped	Manual
HKCLMAPPPRDN01	Hyper-V Time Synchronization Service	Stopped	Manual
HKCLMAPPPRDN01	Hyper-V Volume Shadow Copy Requestor	Stopped	Manual
HKCLMAPPPRDN01	VMware Tools	Running	Auto
HKCLMAPPPRDN01	VMware Snapshot Provider	Stopped	Manual
HKCLMAPPPRDN01	VMware CAF AMQP Communication Service	Stopped	Manual
HKCLMAPPPRDN01	VMware CAF Management Agent Service	Stopped	Manual
HKCLMAPPPRDN01	Symantec Private Branch Exchange	Running	Auto
HKCLMAPPPRDN01	Volume Shadow Copy	Stopped	Manual
HKCLMAPPPRDN01	Windows Time	Running	Manual
HKCLMAPPPRDN01	Windows Connection Manager	Running	Auto
HKCLMAPPPRDN01	Windows Color System	Stopped	Manual
HKCLMAPPPRDN01	Diagnostic Service Host	Stopped	Manual
HKCLMAPPPRDN01	Diagnostic System Host	Stopped	Manual
HKCLMAPPPRDN01	Windows Event Collector	Stopped	Manual
HKCLMAPPPRDN01	Windows Encryption Provider Host Service	Stopped	Manual
HKCLMAPPPRDN01	Problem Reports and Solutions Control Panel Support	Stopped	Manual
HKCLMAPPPRDN01	Windows Error Reporting Service	Stopped	Manual
HKCLMAPPPRDN01	WinHTTP Web Proxy Auto-Discovery Service	Stopped	Manual
HKCLMAPPPRDN01	Windows Management Instrumentation	Running	Auto
HKCLMAPPPRDN01	Windows Remote Management (WS-Management)	Running	Auto
HKCLMAPPPRDN01	WMI Performance Adapter	Stopped	Manual
HKCLMAPPPRDN01	Portable Device Enumerator Service	Stopped	Manual
HKCLMAPPPRDN01	Windows Store Service (WSService)	Stopped	Manual
HKCLMAPPPRDN01	Windows Update	Running	Manual
HKCLMAPPPRDN01	Windows Driver Foundation - User-mode Driver Framework	Stopped	Manual
HKCLMAPPPRDN01	FireEye Endpoint Agent	Running	Auto
LDCONAPPPRDN01	Application Experience	Stopped	Manual
LDCONAPPPRDN01	Application Layer Gateway Service	Stopped	Manual
LDCONAPPPRDN01	Application Identity	Stopped	Manual
LDCONAPPPRDN01	Application Information	Running	Manual
LDCONAPPPRDN01	Application Management	Stopped	Manual
LDCONAPPPRDN01	ArcSight Blue Coat Proxy SG Multiple Server File	Running	Auto
LDCONAPPPRDN01	ArcSight Microsoft Windows Event Log - Unified	Running	Auto
LDCONAPPPRDN01	ArcSight Microsoft Windows Event Log - Unified2	Running	Auto
LDCONAPPPRDN01	ArcSight Microsoft DNS Trace Log Multiple Server File	Running	Auto
LDCONAPPPRDN01	ArcSight Microsoft DNS Trace Log Multiple Server File2	Running	Auto
LDCONAPPPRDN01	ASP.NET State Service	Stopped	Disabled
LDCONAPPPRDN01	Windows Audio Endpoint Builder	Stopped	Manual
LDCONAPPPRDN01	Windows Audio	Stopped	Manual
LDCONAPPPRDN01	ActiveX Installer (AxInstSV)	Stopped	Manual
LDCONAPPPRDN01	Base Filtering Engine	Running	Auto
LDCONAPPPRDN01	Background Intelligent Transfer Service	Running	Manual
LDCONAPPPRDN01	NetBackup Bare Metal Restore Boot Server	Stopped	Auto
LDCONAPPPRDN01	Computer Browser	Stopped	Disabled
LDCONAPPPRDN01	Certificate Propagation	Running	Manual
LDCONAPPPRDN01	Microsoft .NET Framework NGEN v2.0.50727_X86	Stopped	Disabled
LDCONAPPPRDN01	Microsoft .NET Framework NGEN v2.0.50727_X64	Stopped	Disabled
LDCONAPPPRDN01	Microsoft .NET Framework NGEN v4.0.30319_X86	Stopped	Auto
LDCONAPPPRDN01	Microsoft .NET Framework NGEN v4.0.30319_X64	Stopped	Auto
LDCONAPPPRDN01	COM+ System Application	Running	Manual
LDCONAPPPRDN01	Cryptographic Services	Running	Auto
LDCONAPPPRDN01	DCOM Server Process Launcher	Running	Auto
LDCONAPPPRDN01	Disk Defragmenter	Stopped	Manual
LDCONAPPPRDN01	DHCP Client	Running	Auto
LDCONAPPPRDN01	Diagnostics Tracking Service	Running	Auto
LDCONAPPPRDN01	DNS Client	Running	Auto
LDCONAPPPRDN01	Wired AutoConfig	Stopped	Manual
LDCONAPPPRDN01	Diagnostic Policy Service	Running	Auto
LDCONAPPPRDN01	Extensible Authentication Protocol	Stopped	Manual
LDCONAPPPRDN01	Encrypting File System (EFS)	Stopped	Manual
LDCONAPPPRDN01	Windows Event Log	Running	Auto
LDCONAPPPRDN01	COM+ Event System	Running	Auto
LDCONAPPPRDN01	Microsoft Fibre Channel Platform Registration Service	Stopped	Manual
LDCONAPPPRDN01	Function Discovery Provider Host	Stopped	Manual
LDCONAPPPRDN01	Function Discovery Resource Publication	Stopped	Manual
LDCONAPPPRDN01	Windows Font Cache Service	Running	Auto
LDCONAPPPRDN01	Microsoft FTP Service	Running	Auto
LDCONAPPPRDN01	Group Policy Client	Running	Auto
LDCONAPPPRDN01	Human Interface Device Access	Stopped	Manual
LDCONAPPPRDN01	Health Key and Certificate Management	Stopped	Manual
LDCONAPPPRDN01	Internet Explorer ETW Collector Service	Stopped	Manual
LDCONAPPPRDN01	IKE and AuthIP IPsec Keying Modules	Running	Auto
LDCONAPPPRDN01	PnP-X IP Bus Enumerator	Stopped	Disabled
LDCONAPPPRDN01	IP Helper	Running	Auto
LDCONAPPPRDN01	CNG Key Isolation	Running	Manual
LDCONAPPPRDN01	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
LDCONAPPPRDN01	Server	Running	Auto
LDCONAPPPRDN01	Workstation	Running	Auto
LDCONAPPPRDN01	LiveUpdate	Stopped	Manual
LDCONAPPPRDN01	Link-Layer Topology Discovery Mapper	Stopped	Manual
LDCONAPPPRDN01	TCP/IP NetBIOS Helper	Running	Auto
LDCONAPPPRDN01	Multimedia Class Scheduler	Stopped	Manual
LDCONAPPPRDN01	Windows Firewall	Running	Auto
LDCONAPPPRDN01	Distributed Transaction Coordinator	Running	Auto
LDCONAPPPRDN01	Microsoft iSCSI Initiator Service	Stopped	Manual
LDCONAPPPRDN01	Windows Installer	Stopped	Manual
LDCONAPPPRDN01	Network Access Protection Agent	Stopped	Manual
LDCONAPPPRDN01	NetBackup BMR MTFTP Service	Stopped	Manual
LDCONAPPPRDN01	NetBackup BMR PXE Service	Stopped	Manual
LDCONAPPPRDN01	NetBackup Client Service	Running	Auto
LDCONAPPPRDN01	NetBackup Legacy Client Service	Running	Auto
LDCONAPPPRDN01	NetBackup Legacy Network Service	Running	Auto
LDCONAPPPRDN01	NetBackup Proxy Service	Stopped	Manual
LDCONAPPPRDN01	NetBackup SAN Client Fibre Transport Service	Stopped	Auto
LDCONAPPPRDN01	Netlogon	Running	Auto
LDCONAPPPRDN01	Network Connections	Running	Manual
LDCONAPPPRDN01	Net.Msmq Listener Adapter	Stopped	Disabled
LDCONAPPPRDN01	Net.Pipe Listener Adapter	Stopped	Disabled
LDCONAPPPRDN01	Network List Service	Running	Manual
LDCONAPPPRDN01	Net.Tcp Listener Adapter	Stopped	Disabled
LDCONAPPPRDN01	Net.Tcp Port Sharing Service	Stopped	Disabled
LDCONAPPPRDN01	Network Location Awareness	Running	Auto
LDCONAPPPRDN01	Network Store Interface Service	Running	Auto
LDCONAPPPRDN01	Cb Protection Agent	Running	Auto
LDCONAPPPRDN01	Performance Counter DLL Host	Stopped	Manual
LDCONAPPPRDN01	Performance Logs & Alerts	Stopped	Manual
LDCONAPPPRDN01	Plug and Play	Running	Auto
LDCONAPPPRDN01	IPsec Policy Agent	Running	Manual
LDCONAPPPRDN01	Power	Running	Auto
LDCONAPPPRDN01	User Profile Service	Running	Auto
LDCONAPPPRDN01	Protected Storage	Stopped	Manual
LDCONAPPPRDN01	Remote Access Auto Connection Manager	Stopped	Manual
LDCONAPPPRDN01	Remote Access Connection Manager	Stopped	Manual
LDCONAPPPRDN01	Routing and Remote Access	Stopped	Disabled
LDCONAPPPRDN01	Remote Registry	Running	Auto
LDCONAPPPRDN01	RPC Endpoint Mapper	Running	Auto
LDCONAPPPRDN01	Remote Procedure Call (RPC) Locator	Stopped	Manual
LDCONAPPPRDN01	Remote Procedure Call (RPC)	Running	Auto
LDCONAPPPRDN01	Resultant Set of Policy Provider	Stopped	Manual
LDCONAPPPRDN01	Special Administration Console Helper	Stopped	Manual
LDCONAPPPRDN01	Security Accounts Manager	Running	Auto
LDCONAPPPRDN01	Smart Card	Stopped	Manual
LDCONAPPPRDN01	Task Scheduler	Running	Auto
LDCONAPPPRDN01	Smart Card Removal Policy	Stopped	Manual
LDCONAPPPRDN01	Secondary Logon	Stopped	Manual
LDCONAPPPRDN01	System Event Notification Service	Running	Auto
LDCONAPPPRDN01	Symantec Endpoint Protection	Running	Manual
LDCONAPPPRDN01	Remote Desktop Configuration	Running	Manual
LDCONAPPPRDN01	Internet Connection Sharing (ICS)	Stopped	Disabled
LDCONAPPPRDN01	Shell Hardware Detection	Running	Auto
LDCONAPPPRDN01	Symantec Network Access Control	Stopped	Manual
LDCONAPPPRDN01	SNMP Service	Running	Auto
